feat_skill_python,feat_skill_sql,feat_skill_excel,feat_skill_tableau,feat_skill_power_bi,feat_skill_project_management,feat_skill_machine_learning,feat_skill_deep_learning,feat_skill_nlp,feat_skill_pandas,feat_skill_numpy,feat_skill_spark,feat_skill_aws,feat_skill_azure,feat_skill_gcp,feat_skill_docker,feat_skill_kubernetes,feat_skill_snowflake,feat_num_skills_matched,feat_degree_bachelor,feat_degree_master,feat_degree_mba,feat_degree_phd,feat_top_degree_level,feat_high_title,feat_job_tech,feat_job_sales,feat_job_marketing,feat_job_finance,feat_job_operations,feat_job_hr,feat_job_product,feat_job_design,feat_cert_aws,feat_cert_pmp,feat_cert_scrum,feat_cert_csm,feat_cert_six_sigma,feat_cert_cfa,feat_cert_cpa,feat_cert_azure,feat_cert_gcp,feat_num_promotions,feat_years_experience_extracted,feat_has_metrics,feat_text_len_chars,feat_text_len_words,Experience (Years),Salary Expectation ($),Projects Count,Resume_ID,AI Score (0-100),Recruiter_Decision,_ai_bin,AI Score (Uniform 0-100),feat_salary_extracted,text_len
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,88,11,2,106309,7,681,75,Reject,"(62.5, 80.0]",65.79391891891892,70220.0,1362.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,9,4,98557,2,631,60,Reject,"(50.0, 60.0]",45.86148648648648,76052.0,2438.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,107,14,6,109463,6,941,100,Hire,"(80.0, 100.0]",90.37162162162164,78105.0,2643.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,84,12,3,45271,2,590,60,Reject,"(50.0, 60.0]",45.86148648648648,63536.0,2113.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,99,13,4,113477,2,701,70,Reject,"(62.5, 80.0]",59.332770270270274,62808.0,2198.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,71,9,3,93508,4,710,60,Hire,"(50.0, 60.0]",45.86148648648648,119307.0,2255.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,73,9,5,40736,6,442,90,Reject,"(80.0, 100.0]",77.74493243243244,81686.0,2680.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,73,9,1,100697,9,642,65,Reject,"(62.5, 80.0]",52.78716216216216,90255.0,2914.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,82,11,0,97659,4,360,30,Reject,"(14.999, 35.0]",5.701013513513513,85765.0,1292.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,93,13,1,40222,10,219,80,Reject,"(62.5, 80.0]",72.12837837837837,112805.0,2040.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,12,2,60745,0,901,40,Reject,"(35.0, 45.0]",15.076013513513514,85037.0,2191.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,105,13,8,83146,10,999,100,Hire,"(80.0, 100.0]",90.37162162162164,107468.0,2600.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,97,12,2,60745,0,901,40,Hire,"(35.0, 45.0]",15.076013513513514,70456.0,2840.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,72,10,1,95656,9,398,65,Hire,"(62.5, 80.0]",52.78716216216216,60642.0,2392.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,89,12,0,114364,9,996,60,Hire,"(50.0, 60.0]",45.86148648648648,96051.0,2573.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,65,9,9,77138,0,221,100,Reject,"(80.0, 100.0]",90.37162162162164,115808.0,1920.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,98,13,1,74376,9,513,80,Reject,"(62.5, 80.0]",72.12837837837837,118427.0,2490.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,93,13,1,40222,10,219,80,Reject,"(62.5, 80.0]",72.12837837837837,82796.0,2026.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,92,12,4,67535,1,826,70,Reject,"(62.5, 80.0]",59.332770270270274,106309.0,2130.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,101,14,3,66379,6,18,80,Hire,"(62.5, 80.0]",72.12837837837837,63275.0,1555.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,78,11,0,64620,6,244,50,Hire,"(45.0, 50.0]",31.29222972972973,77769.0,1145.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,115268.0,1898.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,88715.0,2114.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,95,12,1,47674,9,798,70,Hire,"(62.5, 80.0]",59.332770270270274,107403.0,2549.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,107,14,6,109463,6,941,100,Reject,"(80.0, 100.0]",90.37162162162164,67463.0,2421.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,78,11,0,64620,6,244,50,Hire,"(45.0, 50.0]",31.29222972972973,79325.0,1245.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,81,10,7,42894,0,136,80,Hire,"(62.5, 80.0]",72.12837837837837,112306.0,1933.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,107,14,0,77105,4,514,50,Reject,"(45.0, 50.0]",31.29222972972973,111553.0,1622.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,68,9,7,106469,0,39,80,Hire,"(62.5, 80.0]",72.12837837837837,99110.0,2939.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,68,9,7,106469,0,39,80,Reject,"(62.5, 80.0]",72.12837837837837,70750.0,1911.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,60794.0,1262.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,94,12,7,64888,5,889,100,Reject,"(80.0, 100.0]",90.37162162162164,96023.0,2217.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,81,10,7,42894,0,136,80,Reject,"(62.5, 80.0]",72.12837837837837,114649.0,1586.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,108,14,8,45438,3,216,100,Reject,"(80.0, 100.0]",90.37162162162164,86676.0,1583.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,70,9,2,41824,7,662,65,Hire,"(62.5, 80.0]",52.78716216216216,78539.0,2263.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,81,10,2,48427,1,273,45,Hire,"(35.0, 45.0]",21.32601351351352,73515.0,1358.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,6,0,92,13,5,45733,0,950,75,Hire,"(62.5, 80.0]",65.79391891891892,70005.0,1680.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,80,11,1,51200,10,42,80,Reject,"(62.5, 80.0]",72.12837837837837,134037.0,1930.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,72,10,2,64118,0,535,30,Reject,"(14.999, 35.0]",5.701013513513513,97597.0,1561.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,93,12,2,54759,1,334,50,Reject,"(45.0, 50.0]",31.29222972972973,108533.0,1026.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,85,12,3,95288,3,737,60,Reject,"(50.0, 60.0]",45.86148648648648,115610.0,2655.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,8,0,83,12,2,76342,4,361,60,Hire,"(50.0, 60.0]",45.86148648648648,96485.0,1575.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,96,13,4,75555,0,339,60,Reject,"(50.0, 60.0]",45.86148648648648,87234.0,2982.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,94,11,0,68407,4,767,40,Reject,"(35.0, 45.0]",15.076013513513514,73260.0,2299.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,81467.0,1610.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,72,9,4,87051,0,412,50,Hire,"(45.0, 50.0]",31.29222972972973,138099.0,2553.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,82,11,0,97659,4,360,30,Reject,"(14.999, 35.0]",5.701013513513513,137641.0,2553.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,68,9,7,106469,0,39,80,Reject,"(62.5, 80.0]",72.12837837837837,92286.0,2551.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,67,10,9,62823,7,932,100,Hire,"(80.0, 100.0]",90.37162162162164,98255.0,2145.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,92,12,4,67535,1,826,70,Reject,"(62.5, 80.0]",59.332770270270274,109008.0,1197.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,4,0,107,14,6,109463,6,941,100,Hire,"(80.0, 100.0]",90.37162162162164,125822.0,1403.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,100,13,0,93079,2,822,30,Reject,"(14.999, 35.0]",5.701013513513513,76450.0,2556.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,96,13,4,75555,0,339,60,Reject,"(50.0, 60.0]",45.86148648648648,138617.0,1493.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,90,12,1,65217,6,351,60,Hire,"(50.0, 60.0]",45.86148648648648,76940.0,2686.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,100,13,0,93079,2,822,30,Reject,"(14.999, 35.0]",5.701013513513513,125597.0,2299.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,80,11,0,47079,8,272,50,Hire,"(45.0, 50.0]",31.29222972972973,106368.0,2101.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,114706.0,2308.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,67,10,9,62823,7,932,100,Reject,"(80.0, 100.0]",90.37162162162164,91159.0,1864.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,97,12,0,108549,2,658,30,Hire,"(14.999, 35.0]",5.701013513513513,126105.0,1371.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,101,14,3,66379,6,18,80,Reject,"(62.5, 80.0]",72.12837837837837,123952.0,1721.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,95,12,3,106073,4,641,70,Reject,"(62.5, 80.0]",59.332770270270274,79901.0,2081.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,132103.0,1094.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,94,12,0,82635,7,311,50,Hire,"(45.0, 50.0]",31.29222972972973,126578.0,1865.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,97,13,3,45475,3,588,70,Reject,"(62.5, 80.0]",59.332770270270274,138787.0,2809.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,94,12,0,82635,7,311,50,Hire,"(45.0, 50.0]",31.29222972972973,76441.0,1493.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,89,12,0,114364,9,996,60,Hire,"(50.0, 60.0]",45.86148648648648,131196.0,1164.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,96,12,3,53096,7,830,85,Hire,"(80.0, 100.0]",76.30912162162163,99974.0,1747.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,93,13,1,40222,10,219,80,Hire,"(62.5, 80.0]",72.12837837837837,129478.0,2204.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,110,13,2,102929,10,230,95,Reject,"(80.0, 100.0]",79.6875,93088.0,1880.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,94,12,7,64888,5,889,100,Hire,"(80.0, 100.0]",90.37162162162164,134512.0,2770.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,89,12,2,60533,2,367,45,Hire,"(35.0, 45.0]",21.32601351351352,123205.0,1452.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,101,14,3,66379,6,18,80,Hire,"(62.5, 80.0]",72.12837837837837,131102.0,1099.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,97,12,2,60745,0,901,40,Reject,"(35.0, 45.0]",15.076013513513514,84677.0,2265.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,71,9,3,93508,4,710,60,Hire,"(50.0, 60.0]",45.86148648648648,112369.0,2598.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,96,12,7,63157,4,247,100,Hire,"(80.0, 100.0]",90.37162162162164,125215.0,1277.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,96,12,7,63157,4,247,100,Reject,"(80.0, 100.0]",90.37162162162164,123079.0,1452.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,77,10,6,59504,1,421,80,Hire,"(62.5, 80.0]",72.12837837837837,104720.0,2695.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,70,9,2,41824,7,662,65,Hire,"(62.5, 80.0]",52.78716216216216,85784.0,1710.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,95,12,1,47674,9,798,70,Hire,"(62.5, 80.0]",59.332770270270274,94942.0,1779.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,108,14,8,45438,3,216,100,Reject,"(80.0, 100.0]",90.37162162162164,70737.0,1757.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,93,13,1,40222,10,219,80,Reject,"(62.5, 80.0]",72.12837837837837,129673.0,1292.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,110,13,2,102929,10,230,95,Hire,"(80.0, 100.0]",79.6875,128171.0,1032.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,82,12,1,58606,10,32,75,Reject,"(62.5, 80.0]",65.79391891891892,78657.0,2964.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,97,12,3,105166,5,468,75,Reject,"(62.5, 80.0]",65.79391891891892,119875.0,1583.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,73,9,4,98557,2,631,60,Hire,"(50.0, 60.0]",45.86148648648648,107760.0,2358.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,95,12,3,106073,4,641,70,Hire,"(62.5, 80.0]",59.332770270270274,128739.0,2922.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,97,12,0,108549,2,658,30,Hire,"(14.999, 35.0]",5.701013513513513,137690.0,1574.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0,98,13,1,74376,9,513,80,Reject,"(62.5, 80.0]",72.12837837837837,121319.0,2672.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,73,9,4,98557,2,631,60,Hire,"(50.0, 60.0]",45.86148648648648,72155.0,1875.0
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,80,11,1,51200,10,42,80,Hire,"(62.5, 80.0]",72.12837837837837,99075.0,2225.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,84,12,3,45271,2,590,60,Hire,"(50.0, 60.0]",45.86148648648648,95063.0,1890.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,97,12,2,60745,0,901,40,Reject,"(35.0, 45.0]",15.076013513513514,106668.0,2705.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,97,13,1,99954,8,947,70,Hire,"(62.5, 80.0]",59.332770270270274,75413.0,1393.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,96,12,3,53096,7,830,85,Reject,"(80.0, 100.0]",76.30912162162163,135214.0,1768.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,0,107,14,0,77105,4,514,50,Hire,"(45.0, 50.0]",31.29222972972973,120298.0,1230.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,97,13,3,45475,3,588,70,Hire,"(62.5, 80.0]",59.332770270270274,106214.0,1631.0
